origin,dest,cost
51760060200,51700032113,119.3
51059480202,51700032113,232.9
51025930300,51700032113,141.8
51025930201,51700032113,122.1
51059461902,51700032113,230.8
51810045425,51700032113,23.2
51103030300,51700032113,119.1
51157950200,51700032113,257.5
51760010402,51700032113,119.3
51059980300,51700032113,243.3
51083930400,51700032113,188.2
51155980200,51700032113,377.7
51710000901,51700032113,17.9
51059471401,51700032113,232
51153900203,51700032113,204.5
51059480903,51700032113,243.7
51800075701,51700032113,43.4
51700032130,51700032113,43.1
51199050305,51700032113,51.6
51710003000,51700032113,13.5
51590001000,51700032113,240
51700031901,51700032113,48.3
51153900100,51700032113,207.1
51710001100,51700032113,19.6
51107611202,51700032113,253.6
51600300400,51700032113,228.2
51033030100,51700032113,181.8
51760041400,51700032113,118.7
51059460800,51700032113,236.8
51800075601,51700032113,42.2
51191010300,51700032113,464.7
51177020204,51700032113,168.5
51107611803,51700032113,246.1
51087200412,51700032113,127.3
51790000200,51700032113,239.3
51019030300,51700032113,283.6
51059481106,51700032113,239.8
51760040600,51700032113,120.1
51810042802,51700032113,13.6
51630000100,51700032113,172.3
51107610601,51700032113,263
51059480902,51700032113,243.2
51165011100,51700032113,291
51171040400,51700032113,317.1
51153901223,51700032113,210
51169030300,51700032113,546
51013101401,51700032113,233.9
51087200107,51700032113,132.9
51085320805,51700032113,122.6
51015070200,51700032113,269.4
51810040600,51700032113,4.4
51117930200,51700032113,146.6
51015070300,51700032113,246.9
51760070700,51700032113,124.9
51760040200,51700032113,118.6
51041100805,51700032113,123.7
51059422201,51700032113,218
51685920200,51700032113,222.6
51073100100,51700032113,85.8
51730810500,51700032113,105.2
51179010502,51700032113,178.9
51810044001,51700032113,17.9
51810044806,51700032113,15.2
51155210202,51700032113,379.1
51650010306,51700032113,33
51107611017,51700032113,253.8
51149850100,51700032113,114.6
51107610503,51700032113,266.1
51107611012,51700032113,259.4
51107610201,51700032113,277.8
51137110200,51700032113,206.8
51041100507,51700032113,113.5
51093280105,51700032113,53
51177020311,51700032113,163
51061930707,51700032113,217.5
51059415402,51700032113,225.1
51077060102,51700032113,390.3
51015070500,51700032113,225.9
51015070800,51700032113,248
51153901900,51700032113,223.8
51107611700,51700032113,248.6
51009010100,51700032113,266.7
51013101603,51700032113,232.3
51003010700,51700032113,197.9
51083930600,51700032113,219.3
51013101403,51700032113,233.7
51810045407,51700032113,15.1
51087200120,51700032113,134.5
51041100404,51700032113,120.4
51041100703,51700032113,124.3
51005080100,51700032113,289.4
51179010304,51700032113,183.3
51041100928,51700032113,137
51059421103,51700032113,216
51191010601,51700032113,451
51540000402,51700032113,190.5
51187020100,51700032113,271.8
51800075502,51700032113,53.9
51199050900,51700032113,69.9
51199051100,51700032113,62.5
51023040501,51700032113,297.2
51770000300,51700032113,312.7
51800075102,51700032113,30.3
51083930201,51700032113,229.4
51083930301,51700032113,226.2
51093280104,51700032113,54.9
51750010200,51700032113,361.3
51710004002,51700032113,13.9
51510200405,51700032113,221.5
51510200303,51700032113,221.8
51510200406,51700032113,222.3
51023040302,51700032113,317.6
51730811000,51700032113,104.8
51710000700,51700032113,14.4
51059415500,51700032113,224.3
51710002000,51700032113,13.8
51800075803,51700032113,53.8
51153901011,51700032113,201.3
51171040800,51700032113,284
51093280103,51700032113,40.5
51510200900,51700032113,227.6
51071930300,51700032113,400.7
51683910100,51700032113,223.9
51810045417,51700032113,21.5
51800075501,51700032113,30.6
51161030802,51700032113,318.5
51013102702,51700032113,228.7
51069050100,51700032113,297.3
51650010314,51700032113,37.4
51131930300,51700032113,58.9
51107611101,51700032113,255.6
51107611501,51700032113,252.7
51087200305,51700032113,126.6
51073100201,51700032113,87.3
51195930700,51700032113,548.1
51810046204,51700032113,7.1
51059481701,51700032113,237.1
51059490103,51700032113,237.6
51013100500,51700032113,237.1
51630000500,51700032113,171.9
51173030200,51700032113,452.7
51121020400,51700032113,362.5
51710006606,51700032113,12.5
51059460501,51700032113,233.8
51059461700,51700032113,230
51153901231,51700032113,219.8
51085320400,51700032113,129.3
51085321001,51700032113,115.4
51061930204,51700032113,249.4
51730810100,51700032113,103.8
51059440501,51700032113,230.6
51059460200,51700032113,242
51770001800,51700032113,313.3
51520020100,51700032113,469.5
51127700200,51700032113,94
51097950500,51700032113,98.3
51036600100,51700032113,107.6
51153900702,51700032113,203.8
51115951400,51700032113,103.5
51013101300,51700032113,231.3
51147930202,51700032113,192.4
51013103800,51700032113,228
51025930202,51700032113,123.8
51650010502,51700032113,32.9
51087201201,51700032113,110.7
51165011700,51700032113,253.7
51770000601,51700032113,311.3
51107610506,51700032113,260.5
51087200804,51700032113,122.8
51087201002,51700032113,114.6
51059420503,51700032113,227
51059421002,51700032113,220.3
51830370100,51700032113,65.9
51830370200,51700032113,63
51161031000,51700032113,317.6
51810045421,51700032113,19.5
51077060101,51700032113,402.9
51059430600,51700032113,217.1
51163930300,51700032113,278.9
51087200600,51700032113,123.2
51087200116,51700032113,131.4
51059482503,51700032113,240.2
51640070101,51700032113,378.5
51059480505,51700032113,244.2
51013102301,51700032113,230.4
51760070801,51700032113,125.4
51770002400,51700032113,310.6
51095080206,51700032113,74.3
51059492000,51700032113,222.6
51059481900,51700032113,249.6
51165010100,51700032113,235
51059480100,51700032113,248.9
51059451800,51700032113,223.7
51059432402,51700032113,218.9
51760020900,51700032113,113.9
51760040800,51700032113,121.2
51003011301,51700032113,215.6
51153900300,51700032113,206.9
51065020102,51700032113,201.8
51065020101,51700032113,183.2
51059451601,51700032113,226
51059422202,51700032113,213.5
51067020200,51700032113,306.4
51067020900,51700032113,308.9
51810042000,51700032113,19.4
51121020700,51700032113,356.2
51735340300,51700032113,49.9
51041100405,51700032113,119.4
51047930102,51700032113,234.4
51590001200,51700032113,237.2
51775010100,51700032113,320.5
51775010200,51700032113,325.3
51810045414,51700032113,14.3
51031020101,51700032113,237.2
51031020401,51700032113,247.4
51089010900,51700032113,286.2
51650010602,51700032113,31.9
51045050100,51700032113,349.8
51013100100,51700032113,235.8
51013100200,51700032113,238.2
51041100819,51700032113,126.6
51800075302,51700032113,48.5
51121020900,51700032113,344.9
51121021400,51700032113,344.9
51107611205,51700032113,251
51121021300,51700032113,358.3
51650010304,51700032113,38.4
51041101003,51700032113,152.4
51041101010,51700032113,142.8
51165010800,51700032113,274.9
51165011800,51700032113,251.6
51165012000,51700032113,252.3
51085321002,51700032113,120.7
51193010400,51700032113,190.9
51700032006,51700032113,45.3
51059491000,51700032113,240.8
51059492201,51700032113,212
51670820300,51700032113,107.9
51810046002,51700032113,9.7
51153901228,51700032113,205.4
51153901230,51700032113,209
51153901507,51700032113,234.5
51740212702,51700032113,20.5
51510200600,51700032113,225.8
51197050402,51700032113,391.5
51510200104,51700032113,224.2
51191010200,51700032113,475.3
51191010800,51700032113,457.5
51133020100,51700032113,161.5
51153901225,51700032113,207.2
51117930600,51700032113,164.1
51059482501,51700032113,242.2
51005080201,51700032113,318.6
51059440100,51700032113,229.9
51550021301,51700032113,31.7
51121020800,51700032113,353.1
51700031601,51700032113,39
51810040801,51700032113,9.3
51580060200,51700032113,307.7
51013103000,51700032113,225.5
51191010100,51700032113,457.8
51760021100,51700032113,115.5
51161031102,51700032113,305.8
51161030500,51700032113,337
51059460100,51700032113,240.6
51085321300,51700032113,114
51760050400,51700032113,125.2
51095080401,51700032113,76.1
51085320602,51700032113,129
51087200407,51700032113,129.2
51035080200,51700032113,366.8
51087200302,51700032113,125.8
51009010504,51700032113,248.8
51009010503,51700032113,247.7
51153901409,51700032113,222.4
51153901506,51700032113,233.9
51790000300,51700032113,236.9
51089010400,51700032113,278.4
51095080202,51700032113,66.6
51185020100,51700032113,452.6
51143010802,51700032113,239
51810045427,51700032113,26.7
51770002100,51700032113,316.9
51810045801,51700032113,11.4
51171040300,51700032113,288.2
51520020400,51700032113,461.8
51730810300,51700032113,104.4
51683910302,51700032113,219.2
51143011200,51700032113,243
51143011400,51700032113,240.4
51650010103,51700032113,38.3
51023040301,51700032113,305.7
51143010100,51700032113,267.1
51143011300,51700032113,248.5
51710006607,51700032113,9.9
51145500200,51700032113,173.2
51145500102,51700032113,156.1
51019030504,51700032113,293.6
51710002300,51700032113,18.7
51740213001,51700032113,27.7
51710002900,51700032113,14.7
51041100822,51700032113,124.5
51153901236,51700032113,211.7
51710990000,51700032113,30.9
51770001200,51700032113,309.4
51059471303,51700032113,232.6
51770001000,51700032113,311.4
51059480504,51700032113,248.7
51059471301,51700032113,233.3
51650012000,51700032113,34.2
51019030602,51700032113,308.8
51187020602,51700032113,281.5
51185020300,51700032113,462.2
51770000400,51700032113,311.2
51003010500,51700032113,197.7
51095080303,51700032113,70.4
51177020404,51700032113,171.4
51650010310,51700032113,35.1
51590000600,51700032113,235.9
51810044805,51700032113,15.3
51710003800,51700032113,15.1
51177020308,51700032113,174.5
51177020304,51700032113,168.3
51730811300,51700032113,101.3
51710006800,51700032113,8.5
51073100301,51700032113,63.7
51590980100,51700032113,236.1
51003011400,51700032113,224.7
51153900409,51700032113,202.1
51710006603,51700032113,15.1
51003010601,51700032113,200.1
51195930900,51700032113,530.9
51195931100,51700032113,544.9
51165010900,51700032113,283.7
51650011600,51700032113,32
51590001302,51700032113,233.2
51153900201,51700032113,204.4
51059491704,51700032113,230
51107611009,51700032113,259.8
51107611004,51700032113,256
51001990100,51700032113,146.1
51153901508,51700032113,235
51087201003,51700032113,116
51510200106,51700032113,224.8
51061930706,51700032113,212.2
51153901203,51700032113,205.1
51740211900,51700032113,16.2
51119950900,51700032113,110.1
51119951200,51700032113,107.1
51135000300,51700032113,163.2
51085320300,51700032113,139.9
51700032123,51700032113,50.4
51053840200,51700032113,118.8
51059491103,51700032113,234.8
51810040000,51700032113,14.6
51810046213,51700032113,12
51059491705,51700032113,233.8
51087200801,51700032113,123.2
51011040200,51700032113,227.9
51185020600,51700032113,480.1
51087200502,51700032113,122
51740980100,51700032113,18.4
51650011400,51700032113,27.4
51001090100,51700032113,148.7
51001090500,51700032113,115.6
51595890100,51700032113,101.1
51059415800,51700032113,226.2
51185020200,51700032113,447.4
51087201101,51700032113,112.8
51155210700,51700032113,368.3
51810046212,51700032113,10.9
51107610900,51700032113,256.3
51107611024,51700032113,257.3
51059492400,51700032113,214.2
51153901209,51700032113,205.8
51760010200,51700032113,119.7
51107611209,51700032113,252.5
51003010202,51700032113,209.8
51680001700,51700032113,249
51650012100,51700032113,37.1
51710000400,51700032113,18.2
51059420501,51700032113,229.4
51061930100,51700032113,253.9
51107611400,51700032113,251.4
51013101404,51700032113,233.5
51199050304,51700032113,53.8
51069050300,51700032113,314.1
51069050801,51700032113,278.6
51137110104,51700032113,195.7
51510202001,51700032113,228.7
51700032300,51700032113,NA
51177020305,51700032113,167.7
51059481702,51700032113,235
51800065500,51700032113,37.8
51095080203,51700032113,68
51153901511,51700032113,238.1
51099040300,51700032113,198.3
51099040400,51700032113,182.7
51031020700,51700032113,269.6
51035080300,51700032113,392
51041100902,51700032113,130.9
51037930100,51700032113,210.3
51810045000,51700032113,24.2
51059421300,51700032113,231
51740210500,51700032113,17.7
51740211700,51700032113,18
51013101801,51700032113,232.1
51760050300,51700032113,121.9
51085320804,51700032113,123.5
51059421200,51700032113,220.1
51700031400,51700032113,39
51680000300,51700032113,245.6
51059490501,51700032113,230.4
51167030300,51700032113,487.3
51153901010,51700032113,199.6
51700031702,51700032113,44.7
51770003100,51700032113,314.2
51710006502,51700032113,13.7
51059422000,51700032113,215.3
51760070601,51700032113,124
51041100821,51700032113,134
51199050205,51700032113,43.5
51051040300,51700032113,549.2
51075400200,51700032113,144.8
51087200905,51700032113,123
51173030600,51700032113,427.7
51810042202,51700032113,14.3
51031020800,51700032113,248.2
51179010305,51700032113,184.4
51650011000,51700032113,30.5
51085320702,51700032113,129.7
51550020807,51700032113,18.2
51700031800,51700032113,47.5
51041100505,51700032113,120.3
51009010300,51700032113,261.3
51153901413,51700032113,229.3
51153900904,51700032113,202.9
51550020806,51700032113,13.5
51179010201,51700032113,200.5
51021040100,51700032113,417.7
51760040300,51700032113,116.4
51153901211,51700032113,208.2
51600300300,51700032113,231.5
51141030302,51700032113,302.9
51660000102,51700032113,259.3
51059416200,51700032113,220.8
51017920100,51700032113,305.4
51700032226,51700032113,50.7
51179010504,51700032113,182.5
51027010400,51700032113,511.4
51650011300,51700032113,26
51710004400,51700032113,10
51153980100,51700032113,226.4
51710006100,51700032113,12.1
51710980100,51700032113,20.6
51117930700,51700032113,173.6
51117930101,51700032113,139
51107610602,51700032113,264
51085320200,51700032113,144.7
51117930800,51700032113,183.4
51107611805,51700032113,244.9
51143011002,51700032113,267.2
51143011001,51700032113,259.8
51177020310,51700032113,174.5
51155210300,51700032113,394.2
51155210600,51700032113,359.4
51155210100,51700032113,376.4
51760010600,51700032113,117.9
51197050302,51700032113,416
51710000202,51700032113,16.3
51179010207,51700032113,188.2
51680000801,51700032113,244
51061930207,51700032113,223.9
51041100931,51700032113,137
51810043004,51700032113,21.1
51059461500,51700032113,234.9
51059461601,51700032113,232.4
51810044600,51700032113,22.1
51103030200,51700032113,127.1
51041100815,51700032113,121.9
51800075301,51700032113,36.5
51800075101,51700032113,28.1
51073100302,51700032113,74.7
51073100400,51700032113,70.8
51153901219,51700032113,213.7
51790000500,51700032113,236.9
51179010205,51700032113,193.5
51059491702,51700032113,230.6
51041101004,51700032113,144.8
51041100506,51700032113,113.7
51041100300,51700032113,118.9
51081880101,51700032113,112.7
51041101011,51700032113,136.5
51161030201,51700032113,317.6
51015071000,51700032113,249.6
51015071200,51700032113,229.8
51015070700,51700032113,235.5
51775010501,51700032113,321
51510200202,51700032113,227
51085321402,51700032113,115
51700032224,51700032113,52
51013103100,51700032113,226.5
51085320801,51700032113,124.5
51650010400,51700032113,35.1
51153901304,51700032113,215.9
51191010501,51700032113,454.2
51191010900,51700032113,459
51191010602,51700032113,445.2
51810041600,51700032113,11.4
51800075202,51700032113,36
51800075402,51700032113,39.8
51087200112,51700032113,135.1
51087200124,51700032113,136.9
51087200700,51700032113,122
51179010404,51700032113,177.4
51760070100,51700032113,131
51760010300,51700032113,120.8
51760020600,51700032113,112.4
51760020300,51700032113,111.3
51087201401,51700032113,108.1
51059420202,51700032113,221
51065020300,51700032113,197.3
51087201403,51700032113,108.7
51059432800,51700032113,215.9
51059431600,51700032113,219.5
51083930800,51700032113,200
51083930500,51700032113,217.8
51059461202,51700032113,229.7
51550021502,51700032113,27.6
51650010104,51700032113,31.6
51820003300,51700032113,224.8
51685920100,51700032113,223.6
51087200127,51700032113,131.9
51760020400,51700032113,112.4
51155210400,51700032113,372.8
51015071102,51700032113,236.1
51015070400,51700032113,235.6
51015071101,51700032113,227.7
51770000900,51700032113,314.2
51073100203,51700032113,83.4
51153901411,51700032113,236.4
51650010313,51700032113,34.5
51650010501,51700032113,36.5
51073100202,51700032113,77.5
51087200105,51700032113,129.3
51013102801,51700032113,227.6
51107610102,51700032113,291.4
51107610101,51700032113,293.9
51107610202,51700032113,283.9
51047930300,51700032113,219.5
51041100812,51700032113,129.9
51013101802,51700032113,232.3
51013101703,51700032113,232.5
51019030201,51700032113,268.8
51107610300,51700032113,277.4
51019030101,51700032113,262.2
51810043800,51700032113,22.9
51069051102,51700032113,293.5
51109950400,51700032113,171.3
51153901100,51700032113,202.3
51810046206,51700032113,10.3
51810040802,51700032113,8.4
51107611018,51700032113,252.1
51149850301,51700032113,105.5
51009010600,51700032113,249.9
51153901601,51700032113,227.8
51153901602,51700032113,230.4
51137110300,51700032113,198.1
51013100700,51700032113,235.6
51013102100,51700032113,229.6
51087200202,51700032113,128
51810046006,51700032113,8.8
51089010700,51700032113,285.4
51199050206,51700032113,43.8
51199050401,51700032113,53.2
51177020407,51700032113,191.9
51177020104,51700032113,182.4
51177020205,51700032113,167.2
51083930302,51700032113,217.7
51041100208,51700032113,133.8
51041100510,51700032113,112.6
51005080302,51700032113,327.9
51149850200,51700032113,106.3
51005080202,51700032113,321.4
51061930703,51700032113,201.7
51800075405,51700032113,45.7
51710005901,51700032113,9.6
51107611804,51700032113,243.7
51061930203,51700032113,259
51061930403,51700032113,225.1
51061930206,51700032113,223.2
51069050803,51700032113,285.9
51750010101,51700032113,359.1
51041100927,51700032113,147.4
