GEOID,2sfca10_capacity,2sfca15_capacity,2sfca5_capacity,3sfca_capacity,fca10_capacity,fca15_capacity,fca5_capacity
510131017021,2.034936914539691,1.068940584768058,5.265203563208993,1.0387787317970594,0.0,0.0,0.0
510131017022,2.034936914539691,1.068940584768058,5.285540689898315,1.0172605780868305,0.0,0.0,0.0
510131017023,2.4215104187422316,1.068940584768058,5.285540689898315,1.0513630608819258,0.0,0.0,0.0
510131017031,2.034936914539691,1.068940584768058,5.285540689898315,1.1163962846535722,0.0,0.0,0.0
510131017032,2.034936914539691,1.068940584768058,5.265203563208993,1.1044614787223175,0.0,0.0,0.0
510131018011,2.4215104187422316,1.2660905395602138,2.678970550238913,1.0394562610622204,0.0,0.0,0.0
510131018021,2.4215104187422316,1.068940584768058,5.285540689898315,1.0513630608819258,0.0,0.0,0.0
510131018022,2.4215104187422316,1.068940584768058,5.285540689898315,1.0513630608819258,0.0,0.0,0.0
510131018023,2.4215104187422316,1.068940584768058,5.285540689898315,1.1142129605148912,0.0,0.0,0.0
510131018024,2.4215104187422316,1.068940584768058,5.285540689898315,1.1142129605148912,0.0,0.0,0.0
510131018025,2.4215104187422316,1.068940584768058,5.285540689898315,1.0749948811258347,0.0,0.0,0.0
510131018031,2.4215104187422316,1.2660905395602138,2.678970550238913,1.1144275706727451,0.0,0.0,0.0
510131018032,2.034936914539691,1.068940584768058,5.285540689898315,1.0172605780868305,0.0,0.0,0.0
510131018033,2.1433992489318165,1.068940584768058,5.285540689898315,1.0799941307524068,0.0,0.0,0.0
510131018034,2.1433992489318165,1.068940584768058,2.678970550238913,1.120830352230699,0.0,0.0,0.0
510131019001,2.529972753134357,1.350440950076753,2.678970550238913,1.0528065291779605,0.0,0.0,0.0
510131019002,2.1433992489318165,1.068940584768058,0.020337126689321843,1.0476478327458965,0.0,0.0,0.0
510131019003,2.529972753134357,1.350440950076753,2.678970550238913,1.0750748173436264,0.0,0.0,0.0
510131020011,1.7150974617111414,1.4530700494736548,0.020337126689321843,1.0260524804613145,0.0,0.0,0.0
510131020012,2.529972753134357,1.766436262210782,0.020337126689321843,1.092711954835851,0.0,0.0,0.0
510131020021,1.7150974617111414,1.766436262210782,2.678970550238913,1.092711954835851,0.0,0.0,0.0
510131020031,2.529972753134357,1.350440950076753,,1.1009423177213324,0.0,0.0,
510131020032,2.529972753134357,1.350440950076753,,1.1500030615749426,0.0,0.0,
510131020033,2.529972753134357,1.350440950076753,0.020337126689321843,1.1500030615749426,0.0,0.0,0.0
510131021001,0.8385325500483537,1.1049005964901537,,1.0470889668905898,0.0,0.0,
510131021002,1.3285239575086008,1.1049005964901537,,1.0500422596697625,0.0,0.0,
510131022001,0.8385325500483537,1.469399975519339,,1.0470889668905898,0.0,0.0,
510131022002,0.1150262856983094,1.469399975519339,,0.9602159988308933,0.0,0.0,
510131022003,0.1084623343921256,1.1049005964901537,,0.932153837822543,0.0,0.0,
510131022004,0.1084623343921256,1.469399975519339,,0.9240896837054138,0.0,0.0,
510131022005,0.1084623343921256,1.1049005964901537,,0.932153837822543,0.0,0.0,
510131023011,2.1433992489318165,1.068940584768058,,1.1287844819136008,0.0,0.0,
510131023012,2.529972753134357,1.2660905395602138,,1.1500030615749426,0.0,0.0,
510131023021,1.3285239575086008,1.068940584768058,,0.9881733360968604,0.0,0.0,
510131023022,2.1433992489318165,1.1049005964901537,,1.140273085194799,0.0,0.0,
510131023023,2.1433992489318165,1.1049005964901537,,1.1287844819136008,0.0,0.0,
510131023024,2.1433992489318165,1.068940584768058,,1.1287844819136008,0.0,0.0,
510131024001,2.1433992489318165,1.1049005964901537,2.678970550238913,1.120830352230699,0.0,0.0,0.0
510131024002,2.1433992489318165,1.1049005964901537,2.6586334235495914,1.120830352230699,0.0,0.0,0.0
510131024003,2.1433992489318165,1.068940584768058,,1.120830352230699,0.0,0.0,
510131024004,2.1433992489318165,1.068940584768058,2.6586334235495914,1.107982031397563,0.0,0.0,0.0
510131025001,2.034936914539691,1.1049005964901537,,1.1193891066420687,0.0,0.0,
510131025002,2.034936914539691,1.068940584768058,,1.158989355980201,0.0,0.0,
510131025003,2.1433992489318165,1.1049005964901537,,1.120830352230699,0.0,0.0,
510131026001,2.034936914539691,1.1049005964901537,,1.1665979985904047,0.0,0.0,
510131026002,2.034936914539691,1.1049005964901537,,1.1070022905655796,0.0,0.0,
510131027011,2.1433992489318165,1.469399975519339,,1.1287844819136008,0.0,0.0,
510131027012,1.5383815557732605,1.1049005964901537,,1.160206282495965,0.0,0.0,
510131027021,,1.1049005964901537,,0.9758582585051396,,0.0,
510131027022,1.5449455070794442,1.1049005964901537,,1.1389749129439084,0.0,0.0,
510131028011,0.1084623343921256,1.469399975519339,,0.9240896837054138,0.0,0.0,
510131028012,0.1150262856983094,1.469399975519339,,0.9082911249176243,0.0,0.0,
510131028013,0.1150262856983094,1.469399975519339,,1.0020321895812758,0.0,0.0,
510131028014,1.6534078414715698,1.469399975519339,,1.0759425682580455,0.0,0.0,
510131028015,1.6534078414715698,1.1049005964901537,,1.1260793668907008,0.0,0.0,
510131028016,0.1084623343921256,1.1049005964901537,,0.9534251415754834,0.0,0.0,
510131028021,0.006563951306183798,1.1049005964901537,,0.9356804067492352,0.0,0.0,
510131028022,0.1084623343921256,1.3938291778399536,,0.950396792793349,0.0,0.0,
510131029011,0.1084623343921256,1.3938291778399536,,0.9881053776172025,0.0,0.0,
510131029012,0.1084623343921256,1.3938291778399536,,0.950396792793349,0.0,0.0,
510131029013,0.1084623343921256,1.3938291778399536,,0.9503608525654238,0.0,0.0,
510131029021,0.8148752914232161,1.3938291778399536,,1.0203145496736659,0.0,0.0,
510131029022,,0.942306498113457,,0.9334513464839426,,0.0,
510131030001,0.8148752914232161,1.3938291778399536,,1.0203145496736659,0.0,0.0,
510131030002,0.8148752914232161,1.3938291778399536,,1.0498518270795316,0.0,0.0,
510131030003,0.8148752914232161,1.3938291778399536,,1.0203145496736659,0.0,0.0,
510131031001,2.034936914539691,1.1049005964901537,,1.1070022905655796,0.0,0.0,
510131031002,2.034936914539691,1.55642327621665,,1.0892563188374231,0.0,0.0,
510131031003,1.5449455070794442,1.55642327621665,,1.1038328393588646,0.0,0.0,
510131032001,2.034936914539691,1.1049005964901537,,1.1587518907316519,0.0,0.0,
510131032002,2.034936914539691,1.1049005964901537,,1.1070022905655796,0.0,0.0,
510131032003,2.034936914539691,1.1049005964901537,,1.1193891066420687,0.0,0.0,
510131032004,2.034936914539691,1.1049005964901537,,1.158989355980201,0.0,0.0,
510131033001,2.034936914539691,1.1049005964901537,,1.1193891066420687,0.0,0.0,
510131033002,2.034936914539691,1.1049005964901537,,1.1451997490720731,0.0,0.0,
510131034011,2.1433992489318165,1.1049005964901537,5.285540689898315,1.120830352230699,0.0,0.0,0.0
510131034021,2.034936914539691,1.068940584768058,5.389363033532219,1.0747069563437592,0.0,0.0,0.0
510131034022,2.034936914539691,1.0247217519046106,5.389363033532219,1.080692486307288,0.0,0.0,0.0
510131034023,2.0283729632335072,1.3496103449765062,5.389363033532219,1.1048423563731118,0.0,0.0,0.0
510131034024,2.034936914539691,1.4762444316311065,5.389363033532219,1.0534960166641036,0.0,0.0,0.0
510131034025,2.034936914539691,0.9063464863913612,5.389363033532219,1.0817011721251402,0.0,0.0,0.0
510131035011,2.034936914539691,1.068940584768058,5.389363033532219,1.0817011721251402,0.0,0.0,0.0
510131035012,2.034936914539691,1.1049005964901537,5.389363033532219,1.0817011721251402,0.0,0.0,0.0
510131035013,2.034936914539691,0.9063464863913612,5.389363033532219,1.0817011721251402,0.0,0.0,0.0
510131035021,2.034936914539691,1.1049005964901537,5.389363033532219,1.1043637381335136,0.0,0.0,0.0
510131035022,2.034936914539691,0.942306498113457,5.389363033532219,1.0817011721251402,0.0,0.0,0.0
510131035031,2.034936914539691,1.1049005964901537,5.389363033532219,1.078535958928734,0.0,0.0,0.0
510131035032,2.034936914539691,1.068940584768058,5.389363033532219,1.080692486307288,0.0,0.0,0.0
510131036011,2.034936914539691,0.942306498113457,5.389363033532219,1.0817011721251402,0.0,0.0,0.0
510131036012,2.034936914539691,0.9063464863913612,5.389363033532219,1.0817011721251402,0.0,0.0,0.0
510131036013,2.0283729632335072,1.0247217519046106,5.389363033532219,1.0534960166641036,0.0,0.0,0.0
510131036021,2.034936914539691,1.068940584768058,5.389363033532219,1.0534960166641036,0.0,0.0,0.0
510131036022,2.034936914539691,1.4762444316311065,5.389363033532219,1.0534960166641036,0.0,0.0,0.0
510131037001,2.034936914539691,1.1049005964901537,,1.1043637381335136,0.0,0.0,
510131037002,1.3048666988834632,0.8621276535279137,,0.9884197669618359,0.0,0.0,
510131038001,1.5449455070794442,1.3938291778399536,,1.1287474080562556,0.0,0.0,
510131038002,2.034936914539691,1.55642327621665,,1.1489358126046985,0.0,0.0,
510131038003,0.8148752914232161,1.3938291778399536,,0.9963029169750877,0.0,0.0,
510139801001,2.034936914539691,1.1049005964901537,5.389363033532219,1.1193891066420687,0.0,0.0,0.0
510139802001,2.0283729632335072,0.8621276535279137,5.389363033532219,1.1048423563731118,0.0,0.0,0.0
510150701001,,,,0.12013039520756938,,,
510150701002,,,,0.0,,,
510150701003,,,,0.1242891538563975,,,
510150701004,,,,0.07846958511184465,,,
510150702001,,,,0.806772036016664,,,
510150702002,,,,0.12286927611267415,,,
510150702003,,3.497642686477951,,2.2004900128768328,,0.0,
510150703001,,3.976767455186097,,2.176190490797705,,0.0,
510150703002,24.10843818317359,3.976767455186097,,2.1047989725195673,0.0,0.0,
510150703003,24.10843818317359,3.976767455186097,,2.4620369194699676,0.0,0.0,
510150704001,,,,1.4236467294888642,,,
510150704002,,,,0.9860162480437082,,,
510150704003,,,,0.9860162480437082,,,
510150705001,,,,0.6403934206919475,,,
510150705002,,,,0.6373175998712277,,,
510150705003,,,,0.11563014882462615,,,
510150705004,,,,0.20038053526349248,,,
510150706001,,,,0.6858977304176431,,,
510150706002,,0.5736248004322478,,0.6858977304176431,,0.0,
510150706003,,0.5736248004322478,,0.6858977304176431,,0.0,
510150706004,,,,0.6858977304176431,,,
510150706005,,,,0.6858977304176431,,,
510150707001,,,,0.6964424346819119,,,
510150707002,,4.550392255618345,,1.363167858970633,,0.0,
510150707003,0.9557129787912466,4.550392255618345,,1.352676667070746,0.0,0.0,
510150707004,,4.550392255618345,,1.367757583277327,,0.0,
510150707005,,,,1.363167858970633,,,
510150708001,,,,0.3877528223924764,,,
510150708002,,0.5736248004322478,,0.6964424346819119,,0.0,
510150708003,,0.5736248004322478,,0.6964424346819119,,0.0,
510150708004,0.9557129787912466,0.5736248004322478,,0.7985392300690957,0.0,0.0,
510150708005,,0.11239357262710929,,0.4658588543021095,,0.0,
510150708006,,,,0.39210000971704106,,,
510150709001,,0.5736248004322478,,0.4658588543021095,,0.0,
510150709002,,0.5736248004322478,,0.6858977304176431,,0.0,
510150709003,0.9557129787912466,0.5736248004322478,,0.7985392300690957,0.0,0.0,
510150709004,,0.5736248004322478,,0.6858977304176431,,0.0,
510150710001,,,,0.2883930424851607,,,
510150710002,,,,0.27556492761566515,,,
510150710003,,,,0.27556492761566515,,,
510150710004,,,,0.22256193432520735,,,
510150711011,,,,0.6858977304176431,,,
510150711012,,,,0.26208543866245376,,,
510150711013,,,,0.6858977304176431,,,
510150711021,,,,0.26208543866245376,,,
510150711022,,,,0.26208543866245376,,,
510150711023,,,,0.2013820580962864,,,
510150711024,,,,0.4658588543021095,,,
510150712001,,,,0.36836411918411427,,,
510150712002,,,,0.26208543866245376,,,
510150712003,,,,0.24679872918860124,,,
